Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1992,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,5.7
Pakistan,PAK,1991,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,5.6
Pakistan,PAK,1990,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,5.6
Pakistan,PAK,2023,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4
Pakistan,PAK,2022,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.1
Pakistan,PAK,2021,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.2
Pakistan,PAK,2020,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.3
Pakistan,PAK,2019,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.4
Pakistan,PAK,2018,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.5
Pakistan,PAK,2017,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.6
Pakistan,PAK,2016,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.8
Pakistan,PAK,2015,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.9
Pakistan,PAK,2014,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5
Pakistan,PAK,2013,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.1
Pakistan,PAK,2012,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.3
Pakistan,PAK,2011,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.4
Pakistan,PAK,2010,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.6
Pakistan,PAK,2009,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.7
Pakistan,PAK,2008,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.9
Pakistan,PAK,2007,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6
Pakistan,PAK,2006,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.1
Pakistan,PAK,2005,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.7
Pakistan,PAK,2004,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.3
Pakistan,PAK,2003,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.5
Pakistan,PAK,2002,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.6
Pakistan,PAK,2001,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.8
Pakistan,PAK,2000,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.1
Pakistan,PAK,1999,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.3
Pakistan,PAK,1998,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.6
Pakistan,PAK,1997,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.9
Pakistan,PAK,1996,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,8.3
Pakistan,PAK,1995,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,8.6
Pakistan,PAK,1994,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,9
Pakistan,PAK,1993,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,9.3
Pakistan,PAK,1992,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,9.7
Pakistan,PAK,1991,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,10.1
Pakistan,PAK,1990,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,10.5
Pakistan,PAK,2023,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.3
Pakistan,PAK,2022,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.3
Pakistan,PAK,2021,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.4
Pakistan,PAK,2020,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.5
Pakistan,PAK,2019,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.6
Pakistan,PAK,2018,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.6
Pakistan,PAK,2017,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.7
Pakistan,PAK,2016,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.7
Pakistan,PAK,2015,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.8
Pakistan,PAK,2014,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.9
Pakistan,PAK,2013,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7
Pakistan,PAK,2012,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.1
Pakistan,PAK,2011,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.2
Pakistan,PAK,2010,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.3
Pakistan,PAK,2009,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.4
Pakistan,PAK,2008,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.6
Pakistan,PAK,2007,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,7.7
Pakistan,PAK,2006,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,8
Pakistan,PAK,2005,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.7
Pakistan,PAK,2004,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,8.5
Pakistan,PAK,2003,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,8.7
Pakistan,PAK,2002,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9
Pakistan,PAK,2001,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.2
Pakistan,PAK,2000,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.5
Pakistan,PAK,1999,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.7
Pakistan,PAK,1998,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,9.9
Pakistan,PAK,1997,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.1
Pakistan,PAK,1996,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.3
Pakistan,PAK,1995,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.4
Pakistan,PAK,1994,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.6
Pakistan,PAK,1993,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.7
Pakistan,PAK,1992,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.8
Pakistan,PAK,1991,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.9
Pakistan,PAK,1990,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,11
Pakistan,PAK,2025,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.7750854427266
Pakistan,PAK,2024,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.7081964179388
Pakistan,PAK,2023,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.6363011330963
Pakistan,PAK,2022,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.5771467118428
Pakistan,PAK,2021,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.7006727069609
Pakistan,PAK,2020,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.2633147238527
Pakistan,PAK,2019,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.0899728208923
Pakistan,PAK,2018,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,20.7370256110759
Pakistan,PAK,2017,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.3416725822768
Pakistan,PAK,2016,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.9553469157158
Pakistan,PAK,2015,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.5769490636701
Pakistan,PAK,2014,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.0688155339062
Pakistan,PAK,2013,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.6785809798099
Pakistan,PAK,2012,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.5425729155311
Pakistan,PAK,2011,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.4049845531048
Pakistan,PAK,2010,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.1139934455322
Pakistan,PAK,2009,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,20.2711406087906
Pakistan,PAK,2008,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,19.3345417854498
Pakistan,PAK,2007,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,18.7998559606896
Pakistan,PAK,2006,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,18.432231647059
Pakistan,PAK,2005,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,17.7092006492518
Pakistan,PAK,2004,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,17.0278793849998
Pakistan,PAK,2003,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,16.3119279732944
Pakistan,PAK,2002,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.5881366543518
Pakistan,PAK,2001,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.512827925382
Pakistan,PAK,2000,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.4721372775521
Pakistan,PAK,1999,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.1070565905235
Pakistan,PAK,1998,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,14.732642939187
Pakistan,PAK,1997,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,14.3668526130064
Pakistan,PAK,1996,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.4028893554746
Pakistan,PAK,1995,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,12.4830871769379
Pakistan,PAK,1994,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,14.1397030927595
Pakistan,PAK,1993,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.8082052468098
Pakistan,PAK,1992,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.2732289039597
Pakistan,PAK,1991,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.2088933041628
Pakistan,PAK,1990,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,10.8008191895505
Pakistan,PAK,2025,"Labor force, total",SL.TLF.TOTL.IN,85158214
Pakistan,PAK,2024,"Labor force, total",SL.TLF.TOTL.IN,83217450
Pakistan,PAK,2023,"Labor force, total",SL.TLF.TOTL.IN,81613188
Pakistan,PAK,2022,"Labor force, total",SL.TLF.TOTL.IN,80064041
Pakistan,PAK,2021,"Labor force, total",SL.TLF.TOTL.IN,78814704
Pakistan,PAK,2020,"Labor force, total",SL.TLF.TOTL.IN,75332749
Pakistan,PAK,2019,"Labor force, total",SL.TLF.TOTL.IN,73727954
Pakistan,PAK,2018,"Labor force, total",SL.TLF.TOTL.IN,71401725
Pakistan,PAK,2017,"Labor force, total",SL.TLF.TOTL.IN,70494278
Pakistan,PAK,2016,"Labor force, total",SL.TLF.TOTL.IN,69799389
Pakistan,PAK,2015,"Labor force, total",SL.TLF.TOTL.IN,69229075
Pakistan,PAK,2014,"Labor force, total",SL.TLF.TOTL.IN,66802824
Pakistan,PAK,2013,"Labor force, total",SL.TLF.TOTL.IN,66307781
Pakistan,PAK,2012,"Labor force, total",SL.TLF.TOTL.IN,64736311
Pakistan,PAK,2011,"Labor force, total",SL.TLF.TOTL.IN,62965404
Pakistan,PAK,2010,"Labor force, total",SL.TLF.TOTL.IN,61633684
Pakistan,PAK,2009,"Labor force, total",SL.TLF.TOTL.IN,59305908
Pakistan,PAK,2008,"Labor force, total",SL.TLF.TOTL.IN,56978123
Pakistan,PAK,2007,"Labor force, total",SL.TLF.TOTL.IN,55026645
Pakistan,PAK,2006,"Labor force, total",SL.TLF.TOTL.IN,53143744
Pakistan,PAK,2005,"Labor force, total",SL.TLF.TOTL.IN,51855384
Pakistan,PAK,2004,"Labor force, total",SL.TLF.TOTL.IN,50561804
Pakistan,PAK,2003,"Labor force, total",SL.TLF.TOTL.IN,48816449
Pakistan,PAK,2002,"Labor force, total",SL.TLF.TOTL.IN,47266464
Pakistan,PAK,2001,"Labor force, total",SL.TLF.TOTL.IN,45850789
Pakistan,PAK,2000,"Labor force, total",SL.TLF.TOTL.IN,44283074
Pakistan,PAK,1999,"Labor force, total",SL.TLF.TOTL.IN,42608353
Pakistan,PAK,1998,"Labor force, total",SL.TLF.TOTL.IN,41078081
Pakistan,PAK,1997,"Labor force, total",SL.TLF.TOTL.IN,39914024
Pakistan,PAK,1996,"Labor force, total",SL.TLF.TOTL.IN,37978020
Pakistan,PAK,1995,"Labor force, total",SL.TLF.TOTL.IN,36136782
Pakistan,PAK,1994,"Labor force, total",SL.TLF.TOTL.IN,35657736
Pakistan,PAK,1993,"Labor force, total",SL.TLF.TOTL.IN,34702649
Pakistan,PAK,1992,"Labor force, total",SL.TLF.TOTL.IN,34179400
Pakistan,PAK,1991,"Labor force, total",SL.TLF.TOTL.IN,33326736
Pakistan,PAK,1990,"Labor force, total",SL.TLF.TOTL.IN,32066327
Pakistan,PAK,2025,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.939
Pakistan,PAK,2024,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.341
Pakistan,PAK,2023,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.775
Pakistan,PAK,2022,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.89
Pakistan,PAK,2021,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.181
Pakistan,PAK,2020,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.157
Pakistan,PAK,2019,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.273
Pakistan,PAK,2018,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.555
Pakistan,PAK,2017,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.653
Pakistan,PAK,2016,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.723
Pakistan,PAK,2015,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.147
Pakistan,PAK,2014,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.013
Pakistan,PAK,2013,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.423
Pakistan,PAK,2012,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.773
Pakistan,PAK,2011,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.67
Pakistan,PAK,2010,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.64
Pakistan,PAK,2009,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.359
Pakistan,PAK,2008,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.534
Pakistan,PAK,2007,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.245
Pakistan,PAK,2006,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.323
Pakistan,PAK,2005,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.322
Pakistan,PAK,2004,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.326
Pakistan,PAK,2003,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.329
Pakistan,PAK,2002,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.328
Pakistan,PAK,2001,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.327
Pakistan,PAK,2000,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.328
Pakistan,PAK,1999,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.33
Pakistan,PAK,1998,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.328
Pakistan,PAK,1997,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.325
Pakistan,PAK,1996,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.32
Pakistan,PAK,1995,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.322
Pakistan,PAK,1994,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.321
Pakistan,PAK,1993,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.32
Pakistan,PAK,1992,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.316
Pakistan,PAK,1991,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.319
Pakistan,PAK,2025,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.972
Pakistan,PAK,2024,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.949
Pakistan,PAK,2023,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.787
Pakistan,PAK,2022,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.825
Pakistan,PAK,2021,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.503
Pakistan,PAK,2020,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.661
Pakistan,PAK,2019,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.421
Pakistan,PAK,2018,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.959
Pakistan,PAK,2017,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.082
Pakistan,PAK,2016,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.162
Pakistan,PAK,2015,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.813
Pakistan,PAK,2014,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.774
Pakistan,PAK,2013,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.824
Pakistan,PAK,2012,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.638
Pakistan,PAK,2011,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.83
Pakistan,PAK,2010,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.657
Pakistan,PAK,2009,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.58
Pakistan,PAK,2008,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.396
Pakistan,PAK,2007,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.433
Pakistan,PAK,2006,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.64
Pakistan,PAK,2005,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.639
Pakistan,PAK,2004,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.654
Pakistan,PAK,2003,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.667
Pakistan,PAK,2002,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.668
Pakistan,PAK,2001,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.663
Pakistan,PAK,2000,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.666
Pakistan,PAK,1999,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.677
Pakistan,PAK,1998,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.67
Pakistan,PAK,1997,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.658
Pakistan,PAK,1996,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.644
Pakistan,PAK,1995,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.652
Pakistan,PAK,1994,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.647
Pakistan,PAK,1993,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.64
Pakistan,PAK,1992,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.628
Pakistan,PAK,1991,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.639
Pakistan,PAK,2025,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.42
Pakistan,PAK,2024,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.492
Pakistan,PAK,2023,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.237
Pakistan,PAK,2022,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.291
Pakistan,PAK,2021,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.338
Pakistan,PAK,2020,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.994
Pakistan,PAK,2019,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.83
Pakistan,PAK,2018,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.083
Pakistan,PAK,2017,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.204
Pakistan,PAK,2016,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.285
Pakistan,PAK,2015,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.566
Pakistan,PAK,2014,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.827
Pakistan,PAK,2013,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.954
Pakistan,PAK,2012,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.667
Pakistan,PAK,2011,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.796
Pakistan,PAK,2010,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.653
Pakistan,PAK,2009,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.535
Pakistan,PAK,2008,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.423
Pakistan,PAK,2007,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.398
Pakistan,PAK,2006,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.582
Pakistan,PAK,2005,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.583
Pakistan,PAK,2004,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.598
Pakistan,PAK,2003,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.612
Pakistan,PAK,2002,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.615
Pakistan,PAK,2001,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.611
Pakistan,PAK,2000,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.614
Pakistan,PAK,1999,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.625
Pakistan,PAK,1998,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.62
Pakistan,PAK,1997,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.611
Pakistan,PAK,1996,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.6
Pakistan,PAK,1995,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.611
Pakistan,PAK,1994,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.601
Pakistan,PAK,1993,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.596
Pakistan,PAK,1992,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.587
Pakistan,PAK,1991,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.596
Pakistan,PAK,2024,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.6849298308646
